Train for 937 steps, validate for 117 steps
122/937 [==>...........................] - ETA: 11:37 - loss: 2.2190e-06 - accuracy: 1.0000For batch 122, loss is  0.0000.
123/937 [==>...........................] - ETA: 11:37 - loss: 2.2219e-06 - accuracy: 1.0000For batch 123, loss is  0.0000.
124/937 [==>...........................] - ETA: 11:36 - loss: 2.2156e-06 - accuracy: 1.0000For batch 124, loss is  0.0000.
125/937 [===>..........................] - ETA: 11:35 - loss: 2.2000e-06 - accuracy: 1.0000For batch 125, loss is  0.0000.
126/937 [===>..........................] - ETA: 11:34 - loss: 2.1941e-06 - accuracy: 1.0000For batch 126, loss is  0.0000.
127/937 [===>..........................] - ETA: 11:33 - loss: 2.1841e-06 - accuracy: 1.0000For batch 127, loss is  0.0000.
128/937 [===>..........................] - ETA: 11:32 - loss: 2.1694e-06 - accuracy: 1.0000For batch 128, loss is  0.0000.
129/937 [===>..........................] - ETA: 11:31 - loss: 2.1564e-06 - accuracy: 1.0000For batch 129, loss is  0.0000.
130/937 [===>..........................] - ETA: 11:30 - loss: 2.1433e-06 - accuracy: 1.0000For batch 130, loss is  0.0000.
131/937 [===>..........................] - ETA: 11:29 - loss: 2.1393e-06 - accuracy: 1.0000For batch 131, loss is  0.0000.
132/937 [===>..........................] - ETA: 11:29 - loss: 2.1265e-06 - accuracy: 1.0000For batch 132, loss is  0.0000.
133/937 [===>..........................] - ETA: 11:28 - loss: 2.1503e-06 - accuracy: 1.0000For batch 133, loss is  0.0000.
134/937 [===>..........................] - ETA: 11:27 - loss: 2.1490e-06 - accuracy: 1.0000For batch 134, loss is  0.0000.
135/937 [===>..........................] - ETA: 11:26 - loss: 2.1443e-06 - accuracy: 1.0000For batch 135, loss is  0.0000.
136/937 [===>..........................] - ETA: 11:25 - loss: 2.1369e-06 - accuracy: 1.0000For batch 136, loss is  0.0000.
137/937 [===>..........................] - ETA: 11:24 - loss: 2.1252e-06 - accuracy: 1.0000For batch 137, loss is  0.0000.
138/937 [===>..........................] - ETA: 11:23 - loss: 2.1817e-06 - accuracy: 1.0000For batch 138, loss is  0.0000.
139/937 [===>..........................] - ETA: 11:22 - loss: 2.1769e-06 - accuracy: 1.0000For batch 139, loss is  0.0000.
140/937 [===>..........................] - ETA: 11:21 - loss: 2.1776e-06 - accuracy: 1.0000For batch 140, loss is  0.0000.
141/937 [===>..........................] - ETA: 11:21 - loss: 2.1684e-06 - accuracy: 1.0000For batch 141, loss is  0.0000.
142/937 [===>..........................] - ETA: 11:20 - loss: 2.1629e-06 - accuracy: 1.0000For batch 142, loss is  0.0000.
143/937 [===>..........................] - ETA: 11:19 - loss: 2.1603e-06 - accuracy: 1.0000For batch 143, loss is  0.0000.
144/937 [===>..........................] - ETA: 11:18 - loss: 2.1565e-06 - accuracy: 1.0000For batch 144, loss is  0.0000.
145/937 [===>..........................] - ETA: 11:17 - loss: 2.1466e-06 - accuracy: 1.0000For batch 145, loss is  0.0000.
146/937 [===>..........................] - ETA: 11:16 - loss: 2.1444e-06 - accuracy: 1.0000For batch 146, loss is  0.0000.
147/937 [===>..........................] - ETA: 11:15 - loss: 2.1444e-06 - accuracy: 1.0000For batch 147, loss is  0.0000.
148/937 [===>..........................] - ETA: 11:14 - loss: 2.1444e-06 - accuracy: 1.0000For batch 148, loss is  0.0000.
149/937 [===>..........................] - ETA: 11:14 - loss: 2.1423e-06 - accuracy: 1.0000For batch 149, loss is  0.0000.
150/937 [===>..........................] - ETA: 11:13 - loss: 2.1302e-06 - accuracy: 1.0000For batch 150, loss is  0.0000.
151/937 [===>..........................] - ETA: 11:12 - loss: 2.1229e-06 - accuracy: 1.0000For batch 151, loss is  0.0000.
152/937 [===>..........................] - ETA: 11:11 - loss: 2.1195e-06 - accuracy: 1.0000For batch 152, loss is  0.0000.
153/937 [===>..........................] - ETA: 11:10 - loss: 2.1672e-06 - accuracy: 1.0000For batch 153, loss is  0.0000.
154/937 [===>..........................] - ETA: 11:09 - loss: 2.1635e-06 - accuracy: 1.0000For batch 154, loss is  0.0000.
155/937 [===>..........................] - ETA: 11:08 - loss: 2.1564e-06 - accuracy: 1.0000For batch 155, loss is  0.0000.
156/937 [===>..........................] - ETA: 11:07 - loss: 2.1463e-06 - accuracy: 1.0000For batch 156, loss is  0.0000.
157/937 [====>.........................] - ETA: 11:06 - loss: 2.1469e-06 - accuracy: 1.0000For batch 157, loss is  0.0000.
158/937 [====>.........................] - ETA: 11:06 - loss: 2.1823e-06 - accuracy: 1.0000For batch 158, loss is  0.0000.
159/937 [====>.........................] - ETA: 11:05 - loss: 2.1709e-06 - accuracy: 1.0000For batch 159, loss is  0.0000.
160/937 [====>.........................] - ETA: 11:04 - loss: 2.1596e-06 - accuracy: 1.0000For batch 160, loss is  0.0000.
161/937 [====>.........................] - ETA: 11:03 - loss: 2.1581e-06 - accuracy: 1.0000For batch 161, loss is  0.0000.
162/937 [====>.........................] - ETA: 11:02 - loss: 2.1534e-06 - accuracy: 1.0000For batch 162, loss is  0.0000.
163/937 [====>.........................] - ETA: 11:01 - loss: 2.1441e-06 - accuracy: 1.0000For batch 163, loss is  0.0000.
164/937 [====>.........................] - ETA: 11:00 - loss: 2.1324e-06 - accuracy: 1.0000For batch 164, loss is  0.0000.
165/937 [====>.........................] - ETA: 10:59 - loss: 2.1322e-06 - accuracy: 1.0000For batch 165, loss is  0.0000.
166/937 [====>.........................] - ETA: 10:59 - loss: 2.1238e-06 - accuracy: 1.0000For batch 166, loss is  0.0000.
167/937 [====>.........................] - ETA: 10:58 - loss: 2.1181e-06 - accuracy: 1.0000For batch 167, loss is  0.0000.
168/937 [====>.........................] - ETA: 10:57 - loss: 2.1086e-06 - accuracy: 1.0000For batch 168, loss is  0.0000.
169/937 [====>.........................] - ETA: 10:56 - loss: 2.1063e-06 - accuracy: 1.0000For batch 169, loss is  0.0000.
170/937 [====>.........................] - ETA: 10:55 - loss: 2.1109e-06 - accuracy: 1.0000For batch 170, loss is  0.0000.
171/937 [====>.........................] - ETA: 10:54 - loss: 2.1177e-06 - accuracy: 1.0000For batch 171, loss is  0.0000.
172/937 [====>.........................] - ETA: 10:53 - loss: 2.1213e-06 - accuracy: 1.0000For batch 172, loss is  0.0000.
173/937 [====>.........................] - ETA: 10:53 - loss: 2.1258e-06 - accuracy: 1.0000For batch 173, loss is  0.0000.
174/937 [====>.........................] - ETA: 10:52 - loss: 2.1219e-06 - accuracy: 1.0000For batch 174, loss is  0.0000.
175/937 [====>.........................] - ETA: 10:51 - loss: 2.1381e-06 - accuracy: 1.0000For batch 175, loss is  0.0000.
176/937 [====>.........................] - ETA: 10:50 - loss: 2.1583e-06 - accuracy: 1.0000For batch 176, loss is  0.0000.
177/937 [====>.........................] - ETA: 10:49 - loss: 2.1749e-06 - accuracy: 1.0000For batch 177, loss is  0.0000.
178/937 [====>.........................] - ETA: 10:48 - loss: 2.1719e-06 - accuracy: 1.0000For batch 178, loss is  0.0000.
179/937 [====>.........................] - ETA: 10:47 - loss: 2.1709e-06 - accuracy: 1.0000For batch 179, loss is  0.0000.
180/937 [====>.........................] - ETA: 10:46 - loss: 2.1648e-06 - accuracy: 1.0000For batch 180, loss is  0.0000.
181/937 [====>.........................] - ETA: 10:46 - loss: 2.1584e-06 - accuracy: 1.0000For batch 181, loss is  0.0000.
182/937 [====>.........................] - ETA: 10:45 - loss: 2.1629e-06 - accuracy: 1.0000For batch 182, loss is  0.0000.
183/937 [====>.........................] - ETA: 10:44 - loss: 2.1650e-06 - accuracy: 1.0000For batch 183, loss is  0.0000.
184/937 [====>.........................] - ETA: 10:43 - loss: 2.1631e-06 - accuracy: 1.0000For batch 184, loss is  0.0000.
185/937 [====>.........................] - ETA: 10:42 - loss: 2.1550e-06 - accuracy: 1.0000For batch 185, loss is  0.0000.
186/937 [====>.........................] - ETA: 10:41 - loss: 2.1677e-06 - accuracy: 1.0000For batch 186, loss is  0.0000.
187/937 [====>.........................] - ETA: 10:40 - loss: 2.1724e-06 - accuracy: 1.0000For batch 187, loss is  0.0000.
188/937 [=====>........................] - ETA: 10:40 - loss: 2.1684e-06 - accuracy: 1.0000For batch 188, loss is  0.0000.
189/937 [=====>........................] - ETA: 10:39 - loss: 2.1704e-06 - accuracy: 1.0000For batch 189, loss is  0.0000.
190/937 [=====>........................] - ETA: 10:38 - loss: 2.1710e-06 - accuracy: 1.0000For batch 190, loss is  0.0000.
191/937 [=====>........................] - ETA: 10:37 - loss: 2.1778e-06 - accuracy: 1.0000For batch 191, loss is  0.0000.
192/937 [=====>........................] - ETA: 10:36 - loss: 2.1762e-06 - accuracy: 1.0000For batch 192, loss is  0.0000.
193/937 [=====>........................] - ETA: 10:35 - loss: 2.1754e-06 - accuracy: 1.0000For batch 193, loss is  0.0000.
194/937 [=====>........................] - ETA: 10:34 - loss: 2.1787e-06 - accuracy: 1.0000For batch 194, loss is  0.0000.
195/937 [=====>........................] - ETA: 10:33 - loss: 2.1760e-06 - accuracy: 1.0000For batch 195, loss is  0.0000.
196/937 [=====>........................] - ETA: 10:33 - loss: 2.1733e-06 - accuracy: 1.0000For batch 196, loss is  0.0000.
197/937 [=====>........................] - ETA: 10:32 - loss: 2.1665e-06 - accuracy: 1.0000For batch 197, loss is  0.0000.
198/937 [=====>........................] - ETA: 10:31 - loss: 2.1596e-06 - accuracy: 1.0000For batch 198, loss is  0.0000.
199/937 [=====>........................] - ETA: 10:30 - loss: 2.1593e-06 - accuracy: 1.0000For batch 199, loss is  0.0000.
200/937 [=====>........................] - ETA: 10:29 - loss: 2.1859e-06 - accuracy: 1.0000For batch 200, loss is  0.0000.
201/937 [=====>........................] - ETA: 10:28 - loss: 2.1816e-06 - accuracy: 1.0000For batch 201, loss is  0.0000.
202/937 [=====>........................] - ETA: 10:27 - loss: 2.1873e-06 - accuracy: 1.0000For batch 202, loss is  0.0000.
203/937 [=====>........................] - ETA: 10:26 - loss: 2.1845e-06 - accuracy: 1.0000For batch 203, loss is  0.0000.
204/937 [=====>........................] - ETA: 10:26 - loss: 2.1764e-06 - accuracy: 1.0000For batch 204, loss is  0.0000.
205/937 [=====>........................] - ETA: 10:25 - loss: 2.1704e-06 - accuracy: 1.0000For batch 205, loss is  0.0000.
206/937 [=====>........................] - ETA: 10:24 - loss: 2.1618e-06 - accuracy: 1.0000For batch 206, loss is  0.0000.
207/937 [=====>........................] - ETA: 10:23 - loss: 2.1572e-06 - accuracy: 1.0000For batch 207, loss is  0.0000.
208/937 [=====>........................] - ETA: 10:22 - loss: 2.1670e-06 - accuracy: 1.0000For batch 208, loss is  0.0000.
209/937 [=====>........................] - ETA: 10:21 - loss: 2.1639e-06 - accuracy: 1.0000For batch 209, loss is  0.0000.
210/937 [=====>........................] - ETA: 10:20 - loss: 2.1606e-06 - accuracy: 1.0000For batch 210, loss is  0.0000.
211/937 [=====>........................] - ETA: 10:20 - loss: 2.1816e-06 - accuracy: 1.0000For batch 211, loss is  0.0000.
212/937 [=====>........................] - ETA: 10:19 - loss: 2.2027e-06 - accuracy: 1.0000For batch 212, loss is  0.0000.
213/937 [=====>........................] - ETA: 10:18 - loss: 2.2259e-06 - accuracy: 1.0000For batch 213, loss is  0.0000.
214/937 [=====>........................] - ETA: 10:17 - loss: 2.2196e-06 - accuracy: 1.0000For batch 214, loss is  0.0000.
215/937 [=====>........................] - ETA: 10:16 - loss: 2.2107e-06 - accuracy: 1.0000For batch 215, loss is  0.0000.
216/937 [=====>........................] - ETA: 10:15 - loss: 2.2205e-06 - accuracy: 1.0000For batch 216, loss is  0.0000.
217/937 [=====>........................] - ETA: 10:14 - loss: 2.2707e-06 - accuracy: 1.0000For batch 217, loss is  0.0000.
218/937 [=====>........................] - ETA: 10:14 - loss: 2.2854e-06 - accuracy: 1.0000For batch 218, loss is  0.0000.
219/937 [======>.......................] - ETA: 10:13 - loss: 2.3040e-06 - accuracy: 1.0000For batch 219, loss is  0.0000.
220/937 [======>.......................] - ETA: 10:12 - loss: 2.2964e-06 - accuracy: 1.0000For batch 220, loss is  0.0000.
221/937 [======>.......................] - ETA: 10:11 - loss: 2.2944e-06 - accuracy: 1.0000For batch 221, loss is  0.0000.
222/937 [======>.......................] - ETA: 10:10 - loss: 2.2999e-06 - accuracy: 1.0000For batch 222, loss is  0.0000.
223/937 [======>.......................] - ETA: 10:09 - loss: 2.2912e-06 - accuracy: 1.0000For batch 223, loss is  0.0000.
224/937 [======>.......................] - ETA: 10:08 - loss: 2.2832e-06 - accuracy: 1.0000For batch 224, loss is  0.0000.
225/937 [======>.......................] - ETA: 10:08 - loss: 2.2770e-06 - accuracy: 1.0000For batch 225, loss is  0.0000.
226/937 [======>.......................] - ETA: 10:07 - loss: 2.2769e-06 - accuracy: 1.0000For batch 226, loss is  0.0000.
227/937 [======>.......................] - ETA: 10:06 - loss: 2.2681e-06 - accuracy: 1.0000For batch 227, loss is  0.0000.
228/937 [======>.......................] - ETA: 10:05 - loss: 2.2597e-06 - accuracy: 1.0000For batch 228, loss is  0.0000.
229/937 [======>.......................] - ETA: 10:04 - loss: 2.2697e-06 - accuracy: 1.0000For batch 229, loss is  0.0000.
230/937 [======>.......................] - ETA: 10:03 - loss: 2.2620e-06 - accuracy: 1.0000For batch 230, loss is  0.0000.
231/937 [======>.......................] - ETA: 10:02 - loss: 2.2579e-06 - accuracy: 1.0000For batch 231, loss is  0.0000.
232/937 [======>.......................] - ETA: 10:02 - loss: 2.2515e-06 - accuracy: 1.0000For batch 232, loss is  0.0000.
233/937 [======>.......................] - ETA: 10:01 - loss: 2.2434e-06 - accuracy: 1.0000For batch 233, loss is  0.0000.
234/937 [======>.......................] - ETA: 10:00 - loss: 2.2402e-06 - accuracy: 1.0000For batch 234, loss is  0.0000.
235/937 [======>.......................] - ETA: 9:59 - loss: 2.2377e-06 - accuracy: 1.0000 For batch 235, loss is  0.0000.
236/937 [======>.......................] - ETA: 9:58 - loss: 2.2297e-06 - accuracy: 1.0000For batch 236, loss is  0.0000.
237/937 [======>.......................] - ETA: 9:57 - loss: 2.2255e-06 - accuracy: 1.0000For batch 237, loss is  0.0000.
238/937 [======>.......................] - ETA: 9:56 - loss: 2.2176e-06 - accuracy: 1.0000For batch 238, loss is  0.0000.
239/937 [======>.......................] - ETA: 9:55 - loss: 2.2124e-06 - accuracy: 1.0000For batch 239, loss is  0.0000.
240/937 [======>.......................] - ETA: 9:55 - loss: 2.2050e-06 - accuracy: 1.0000For batch 240, loss is  0.0000.
241/937 [======>.......................] - ETA: 9:54 - loss: 2.1984e-06 - accuracy: 1.0000For batch 241, loss is  0.0000.
242/937 [======>.......................] - ETA: 9:53 - loss: 2.1993e-06 - accuracy: 1.0000For batch 242, loss is  0.0000.
243/937 [======>.......................] - ETA: 9:52 - loss: 2.2027e-06 - accuracy: 1.0000For batch 243, loss is  0.0000.
244/937 [======>.......................] - ETA: 9:51 - loss: 2.2158e-06 - accuracy: 1.0000For batch 244, loss is  0.0000.
245/937 [======>.......................] - ETA: 9:50 - loss: 2.2098e-06 - accuracy: 1.0000For batch 245, loss is  0.0000.
246/937 [======>.......................] - ETA: 9:49 - loss: 2.2118e-06 - accuracy: 1.0000For batch 246, loss is  0.0000.
247/937 [======>.......................] - ETA: 9:49 - loss: 2.2086e-06 - accuracy: 1.0000For batch 247, loss is  0.0000.
248/937 [======>.......................] - ETA: 9:48 - loss: 2.2100e-06 - accuracy: 1.0000For batch 248, loss is  0.0000.
249/937 [======>.......................] - ETA: 9:47 - loss: 2.2136e-06 - accuracy: 1.0000For batch 249, loss is  0.0000.
250/937 [=======>......................] - ETA: 9:46 - loss: 2.2106e-06 - accuracy: 1.0000For batch 250, loss is  0.0000.
251/937 [=======>......................] - ETA: 9:45 - loss: 2.2250e-06 - accuracy: 1.0000For batch 251, loss is  0.0000.
252/937 [=======>......................] - ETA: 9:44 - loss: 2.2182e-06 - accuracy: 1.0000For batch 252, loss is  0.0000.
253/937 [=======>......................] - ETA: 9:43 - loss: 2.2153e-06 - accuracy: 1.0000For batch 253, loss is  0.0000.
254/937 [=======>......................] - ETA: 9:43 - loss: 2.2149e-06 - accuracy: 1.0000For batch 254, loss is  0.0000.
255/937 [=======>......................] - ETA: 9:42 - loss: 2.2082e-06 - accuracy: 1.0000For batch 255, loss is  0.0000.
256/937 [=======>......................] - ETA: 9:41 - loss: 2.2039e-06 - accuracy: 1.0000For batch 256, loss is  0.0000.
257/937 [=======>......................] - ETA: 9:40 - loss: 2.1971e-06 - accuracy: 1.0000For batch 257, loss is  0.0000.
258/937 [=======>......................] - ETA: 9:39 - loss: 2.1927e-06 - accuracy: 1.0000For batch 258, loss is  0.0000.
259/937 [=======>......................] - ETA: 9:38 - loss: 2.1922e-06 - accuracy: 1.0000For batch 259, loss is  0.0000.
260/937 [=======>......................] - ETA: 9:37 - loss: 2.1848e-06 - accuracy: 1.0000For batch 260, loss is  0.0000.
